Variable_ID,Variable_Name,Source_Table,Source_Field_or_Code,Category_ID,Derivation,Window,Unit,Entity_Level,Reference_Time,Missing_Rule,Definition_Version,Availability_Status,Reason
EI__HI02__1d_max,(내부)상대습도 직전 1일 max,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,max,"[t-1d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__3d_mean,(내부)상대습도 직전 3일 mean,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,mean,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__3d_std,(내부)상대습도 직전 3일 std,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,std; ddof=0,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__3d_min,(내부)상대습도 직전 3일 min,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,min,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__3d_max,(내부)상대습도 직전 3일 max,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,max,"[t-3d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__7d_mean,(내부)상대습도 직전 7일 mean,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,mean,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__7d_std,(내부)상대습도 직전 7일 std,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,std; ddof=0,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__7d_min,(내부)상대습도 직전 7일 min,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,min,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__HI02__7d_max,(내부)상대습도 직전 7일 max,sfkr_hbfm_env_con,EI/HI02 -> sen_val,CAT_045,max,"[t-7d,t)",%,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__ID__1d_mean,일장 직전 1일 mean,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,mean,"[t-1d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__1d_std,일장 직전 1일 std,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,std; ddof=0,"[t-1d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__1d_min,일장 직전 1일 min,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,min,"[t-1d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__1d_max,일장 직전 1일 max,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,max,"[t-1d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__3d_mean,일장 직전 3일 mean,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,mean,"[t-3d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__3d_std,일장 직전 3일 std,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,std; ddof=0,"[t-3d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__3d_min,일장 직전 3일 min,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,min,"[t-3d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__3d_max,일장 직전 3일 max,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,max,"[t-3d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__7d_mean,일장 직전 7일 mean,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,mean,"[t-7d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__7d_std,일장 직전 7일 std,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,std; ddof=0,"[t-7d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__7d_min,일장 직전 7일 min,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,min,"[t-7d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__ID__7d_max,일장 직전 7일 max,sfkr_hbfm_env_con,EI/ID -> sen_val,CAT_043,max,"[t-7d,t)",시간,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__IR__1d_mean,광량 직전 1일 mean,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,mean,"[t-1d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__1d_std,광량 직전 1일 std,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,std; ddof=0,"[t-1d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__1d_min,광량 직전 1일 min,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,min,"[t-1d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__1d_max,광량 직전 1일 max,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,max,"[t-1d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__3d_mean,광량 직전 3일 mean,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,mean,"[t-3d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__3d_std,광량 직전 3일 std,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,std; ddof=0,"[t-3d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__3d_min,광량 직전 3일 min,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,min,"[t-3d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__3d_max,광량 직전 3일 max,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,max,"[t-3d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__7d_mean,광량 직전 7일 mean,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,mean,"[t-7d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__7d_std,광량 직전 7일 std,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,std; ddof=0,"[t-7d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__7d_min,광량 직전 7일 min,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,min,"[t-7d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IR__7d_max,광량 직전 7일 max,sfkr_hbfm_env_con,EI/IR -> sen_val,CAT_043,max,"[t-7d,t)",μmol/m-2·s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__1d_mean,내부일사량 직전 1일 mean,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,mean,"[t-1d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__1d_std,내부일사량 직전 1일 std,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,std; ddof=0,"[t-1d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__1d_min,내부일사량 직전 1일 min,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,min,"[t-1d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__1d_max,내부일사량 직전 1일 max,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,max,"[t-1d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__3d_mean,내부일사량 직전 3일 mean,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,mean,"[t-3d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__3d_std,내부일사량 직전 3일 std,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,std; ddof=0,"[t-3d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__3d_min,내부일사량 직전 3일 min,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,min,"[t-3d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__3d_max,내부일사량 직전 3일 max,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,max,"[t-3d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__7d_mean,내부일사량 직전 7일 mean,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,mean,"[t-7d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__7d_std,내부일사량 직전 7일 std,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,std; ddof=0,"[t-7d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__7d_min,내부일사량 직전 7일 min,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,min,"[t-7d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__IS__7d_max,내부일사량 직전 7일 max,sfkr_hbfm_env_con,EI/IS -> sen_val,CAT_043,max,"[t-7d,t)",W/m-2¡¤s,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__CR__1d_increase,누적일사량(가공_내부) 직전 1일 increase,sfkr_hbfm_env_con,EI/CR -> sen_val,CAT_043,increase,"[t-1d,t)",J/cm2,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__CR__3d_increase,누적일사량(가공_내부) 직전 3일 increase,sfkr_hbfm_env_con,EI/CR -> sen_val,CAT_043,increase,"[t-3d,t)",J/cm2,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__CR__7d_increase,누적일사량(가공_내부) 직전 7일 increase,sfkr_hbfm_env_con,EI/CR -> sen_val,CAT_043,increase,"[t-7d,t)",J/cm2,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LI__1d_mean,내부조도 직전 1일 mean,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,mean,"[t-1d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__1d_std,내부조도 직전 1일 std,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,std; ddof=0,"[t-1d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__1d_min,내부조도 직전 1일 min,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,min,"[t-1d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__1d_max,내부조도 직전 1일 max,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,max,"[t-1d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__3d_mean,내부조도 직전 3일 mean,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,mean,"[t-3d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__3d_std,내부조도 직전 3일 std,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,std; ddof=0,"[t-3d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__3d_min,내부조도 직전 3일 min,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,min,"[t-3d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__3d_max,내부조도 직전 3일 max,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,max,"[t-3d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__7d_mean,내부조도 직전 7일 mean,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,mean,"[t-7d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__7d_std,내부조도 직전 7일 std,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,std; ddof=0,"[t-7d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__7d_min,내부조도 직전 7일 min,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,min,"[t-7d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LI__7d_max,내부조도 직전 7일 max,sfkr_hbfm_env_con,EI/LI -> sen_val,CAT_043,max,"[t-7d,t)",lux,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__LW__1d_mean,광파장(광질) 직전 1일 mean,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,mean,"[t-1d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__1d_std,광파장(광질) 직전 1일 std,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,std; ddof=0,"[t-1d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__1d_min,광파장(광질) 직전 1일 min,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,min,"[t-1d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__1d_max,광파장(광질) 직전 1일 max,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,max,"[t-1d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__3d_mean,광파장(광질) 직전 3일 mean,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,mean,"[t-3d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__3d_std,광파장(광질) 직전 3일 std,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,std; ddof=0,"[t-3d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__3d_min,광파장(광질) 직전 3일 min,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,min,"[t-3d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__3d_max,광파장(광질) 직전 3일 max,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,max,"[t-3d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__7d_mean,광파장(광질) 직전 7일 mean,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,mean,"[t-7d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__7d_std,광파장(광질) 직전 7일 std,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,std; ddof=0,"[t-7d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__7d_min,광파장(광질) 직전 7일 min,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,min,"[t-7d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__LW__7d_max,광파장(광질) 직전 7일 max,sfkr_hbfm_env_con,EI/LW -> sen_val,CAT_043,max,"[t-7d,t)",nm,facility,feature_date,train median after pre-freeze screening; no row deletion,1,needs_review,reset/unit/circular-value semantics require verification
EI__TI__1d_mean,내부온도 직전 1일 mean,sfkr_hbfm_env_con,EI/TI -> sen_val,CAT_045,mean,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__TI__1d_std,내부온도 직전 1일 std,sfkr_hbfm_env_con,EI/TI -> sen_val,CAT_045,std; ddof=0,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__TI__1d_min,내부온도 직전 1일 min,sfkr_hbfm_env_con,EI/TI -> sen_val,CAT_045,min,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__TI__1d_max,내부온도 직전 1일 max,sfkr_hbfm_env_con,EI/TI -> sen_val,CAT_045,max,"[t-1d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__TI__3d_mean,내부온도 직전 3일 mean,sfkr_hbfm_env_con,EI/TI -> sen_val,CAT_045,mean,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
EI__TI__3d_std,내부온도 직전 3일 std,sfkr_hbfm_env_con,EI/TI -> sen_val,CAT_045,std; ddof=0,"[t-3d,t)",도,facility,feature_date,train median after pre-freeze screening; no row deletion,1,definition_ready,
